0.17237  	0.35092  	-0.3042  	0.56307  	0.46607  	-0.3804  	0.16185  	0.10760  	0.19854  	-0.4617  	0.40853  	0.24252  	-0.2621  	-0.5743  	-0.7143  	0.12877  	0.32769  	-0.0680  	0.30736  	-0.1789  	0.42837  	1.10308  	0.16563  	-0.0185  	0.55096  	-0.0143  	0.50772  	-0.6244  	0.33314  	0.22403  	-0.4952  	-0.2075  	0.18143  	0.05372  	0.16601  	-0.0152  	0.24874  	0.14199  	0.08015  	-0.2555  	-0.4903  	0.08675  	-0.0083  	0.08076  	-0.0043  	0.02004  	-0.0405  	0.14182  	0.10083  	-0.0466  	-0.0474  	0.00080  	0.02237  	0.03327  	0.01667  	0.05735  	0.01042  	0.01220  	-0.0292  	0.04243  	-0.0590  	-0.0393  	0.06902  	0.00046  	0.03194  	0.03568  	-0.0106  	0.00226  	0.00606  	0.59647  	
0.25452  	0.31485  	-0.2215  	0.40936  	0.41916  	-0.4051  	0.22040  	0.11387  	0.21745  	-0.4153  	0.60577  	0.25338  	-0.2812  	-0.6469  	-0.9461  	0.25174  	0.28297  	-0.0557  	0.30391  	-0.1837  	0.49643  	1.04289  	0.17110  	-0.0067  	0.45420  	-0.0141  	0.48074  	-0.6661  	0.22980  	0.15450  	-0.4730  	-0.1937  	0.20607  	0.04390  	0.24181  	-0.0116  	0.31200  	0.17494  	0.03856  	-0.2759  	-0.4452  	0.08802  	-0.0009  	0.06944  	-0.0028  	0.01500  	-0.0365  	0.14625  	0.10125  	-0.0374  	-0.0501  	0.00135  	0.02361  	0.03579  	0.02384  	0.05418  	0.01290  	0.01603  	-0.0277  	0.04142  	-0.0530  	-0.0359  	0.08162  	0.00404  	0.03225  	0.03209  	-0.0116  	0.00147  	0.00525  	0.60292  	
-0.0956  	0.23863  	-0.3800  	0.13105  	0.25816  	-0.5623  	0.17983  	0.00606  	0.17038  	-0.4447  	0.66467  	0.18209  	-0.3721  	-0.8789  	-1.0565  	0.13692  	0.32496  	-0.0254  	0.31504  	-0.2454  	0.47166  	1.04592  	0.22011  	0.01851  	0.44458  	0.00472  	0.50911  	-0.7272  	0.19732  	0.14318  	-0.4601  	-0.1645  	0.17979  	0.03602  	0.19058  	0.01868  	0.31876  	0.19228  	-0.0122  	-0.2890  	-0.4475  	0.08942  	-0.0125  	0.07902  	-0.0093  	0.01660  	-0.0287  	0.10347  	0.09240  	-0.0385  	-0.0478  	0.00415  	0.02832  	0.03689  	0.02350  	0.04748  	0.01086  	0.01780  	-0.0258  	0.03511  	-0.0541  	-0.0382  	0.07336  	0.01105  	0.03281  	0.03004  	-0.0130  	0.00097  	0.00456  	0.60994  	
-0.1325  	0.22953  	-0.3787  	0.03703  	0.20780  	-0.5948  	0.13745  	-0.0171  	0.13847  	-0.4594  	0.70645  	0.11881  	-0.3987  	-0.8993  	-1.1188  	0.13038  	0.34449  	-0.0663  	0.32063  	-0.2724  	0.42695  	1.03067  	0.25498  	-0.0074  	0.45145  	0.00539  	0.54732  	-0.7301  	0.20812  	0.12844  	-0.4740  	-0.1539  	0.15665  	0.02436  	0.19118  	0.06933  	0.33473  	0.20323  	-0.0187  	-0.3045  	-0.4426  	0.09618  	-0.0183  	0.07435  	-0.0072  	0.01907  	-0.0281  	0.11391  	0.08968  	-0.0395  	-0.0541  	0.00506  	0.03233  	0.03752  	0.02685  	0.04497  	0.00826  	0.01865  	-0.0276  	0.03882  	-0.0528  	-0.0400  	0.07563  	0.01390  	0.03317  	0.02774  	-0.0141  	0.00039  	0.00427  	0.60921  	
0.00726  	0.22857  	-0.3413  	0.11885  	0.24827  	-0.5814  	0.17618  	-0.0201  	0.16622  	-0.3664  	0.68279  	0.15271  	-0.3713  	-0.9431  	-1.2049  	0.23144  	0.30035  	-0.0041  	0.32180  	-0.2010  	0.33310  	0.98779  	0.17198  	-0.0327  	0.45606  	0.00600  	0.46503  	-0.6059  	0.25243  	0.14943  	-0.4674  	-0.1585  	0.14630  	0.04156  	0.17784  	0.10567  	0.28031  	0.18367  	0.00978  	-0.2928  	-0.4366  	0.09387  	-0.0085  	0.07400  	-0.0079  	0.00956  	-0.0291  	0.11553  	0.09845  	-0.0444  	-0.0440  	0.00358  	0.02797  	0.03799  	0.02963  	0.04570  	0.01129  	0.01906  	-0.0310  	0.04021  	-0.0620  	-0.0364  	0.08262  	0.01200  	0.03310  	0.02679  	-0.0149  	-3.8593  	0.00361  	0.60740  	
0.06116  	0.24860  	-0.2478  	0.12453  	0.27193  	-0.6190  	0.18090  	0.04002  	0.15660  	-0.3443  	0.71423  	0.19629  	-0.3015  	-1.0069  	-1.1838  	0.19376  	0.36308  	-0.1187  	0.38553  	-0.3891  	0.29808  	0.74081  	-0.1575  	-0.1068  	0.40503  	0.10058  	0.38328  	-0.5578  	0.43498  	0.13478  	-0.3465  	-0.2374  	0.05328  	-0.1120  	0.08021  	0.12907  	0.10209  	0.16214  	-0.0652  	-0.3450  	-0.3509  	0.22097  	-0.1172  	0.15504  	-0.0738  	0.03698  	-0.0579  	0.14481  	0.08256  	-0.0539  	-0.0314  	0.00962  	0.03016  	0.04968  	0.03847  	0.04176  	0.01196  	0.00638  	-0.0267  	0.04519  	-0.0524  	-0.0399  	0.06710  	0.01369  	0.03250  	0.02551  	-0.0156  	-0.0004  	0.00274  	0.61189  	
-0.0043  	0.26774  	-0.2761  	0.08892  	0.22675  	-0.6496  	0.14485  	0.06811  	0.10239  	-0.4002  	0.68624  	0.15620  	-0.2617  	-1.0193  	-1.0903  	0.09020  	0.45473  	-0.2581  	0.43310  	-0.6284  	0.38762  	0.56632  	-0.3314  	-0.1002  	0.33666  	0.19126  	0.37958  	-0.6461  	0.52268  	0.12413  	-0.2533  	-0.2716  	-0.0268  	-0.2421  	0.01712  	0.10167  	0.02629  	0.15995  	-0.1576  	-0.4173  	-0.2894  	0.32526  	-0.2107  	0.21816  	-0.1225  	0.05144  	-0.0754  	0.14931  	0.06603  	-0.0707  	-0.0293  	0.01297  	0.02983  	0.06593  	0.04176  	0.03916  	0.00953  	-0.0030  	-0.0232  	0.05409  	-0.0473  	-0.0424  	0.05395  	0.01589  	0.03031  	0.02534  	-0.0161  	-0.0005  	0.00297  	0.60358  	
-0.0321  	0.24632  	-0.3290  	0.09602  	0.24383  	-0.6780  	0.11291  	0.05224  	0.06457  	-0.4915  	0.70173  	0.16907  	-0.3186  	-1.0244  	-0.9807  	-0.0036  	0.49478  	-0.3709  	0.45967  	-0.7403  	0.50547  	0.55677  	-0.3103  	-0.0394  	0.34834  	0.19680  	0.48587  	-0.8243  	0.41183  	0.11337  	-0.2304  	-0.2561  	-0.0602  	-0.2885  	0.07849  	0.06162  	0.12374  	0.19040  	-0.2381  	-0.4760  	-0.2910  	0.35852  	-0.2525  	0.23307  	-0.1254  	0.05152  	-0.0767  	0.13934  	0.06165  	-0.0693  	-0.0309  	0.01690  	0.02574  	0.07019  	0.04536  	0.04319  	0.01011  	-0.0015  	-0.0266  	0.05490  	-0.0524  	-0.0454  	0.05292  	0.01156  	0.02826  	0.02403  	-0.0163  	-0.0006  	0.00375  	0.58997  	
-0.0119  	0.25126  	-0.3061  	0.14292  	0.26478  	-0.6766  	0.13266  	0.06065  	0.09474  	-0.4433  	0.71722  	0.17976  	-0.2931  	-0.9941  	-1.0281  	0.05266  	0.47409  	-0.3161  	0.43819  	-0.6421  	0.46772  	0.58770  	-0.3120  	-0.0426  	0.33896  	0.17099  	0.43263  	-0.7395  	0.42298  	0.11615  	-0.2595  	-0.2463  	-0.0322  	-0.2526  	0.07599  	0.07959  	0.10971  	0.17117  	-0.2015  	-0.4383  	-0.2988  	0.32821  	-0.2349  	0.20995  	-0.1138  	0.04556  	-0.0744  	0.13920  	0.06968  	-0.0679  	-0.0268  	0.00981  	0.02946  	0.06244  	0.04332  	0.04876  	0.01214  	-0.0008  	-0.0239  	0.06311  	-0.0520  	-0.0411  	0.05143  	0.01411  	0.02539  	0.02302  	-0.0167  	-0.0009  	0.00399  	0.59223  	
0.03452  	0.26520  	-0.2251  	0.04661  	0.23429  	-0.6688  	0.18306  	-0.0232  	0.13053  	-0.3428  	0.73066  	0.15745  	-0.3343  	-1.0053  	-1.2241  	0.18935  	0.37466  	-0.1270  	0.38267  	-0.3824  	0.27232  	0.74272  	-0.1399  	-0.1025  	0.37496  	0.11473  	0.35203  	-0.5987  	0.41157  	0.11776  	-0.3311  	-0.2335  	0.05990  	-0.1122  	0.05992  	0.12571  	0.11490  	0.16495  	-0.0837  	-0.3368  	-0.3200  	0.20947  	-0.1171  	0.15610  	-0.0773  	0.03384  	-0.0554  	0.14544  	0.08768  	-0.0504  	-0.0344  	0.01183  	0.02924  	0.04978  	0.03541  	0.04186  	0.01038  	0.00501  	-0.0355  	0.04660  	-0.0516  	-0.0406  	0.06317  	0.00762  	0.02340  	0.02134  	-0.0169  	-0.0010  	0.00383  	0.58833  	
-0.1333  	0.21308  	-0.3718  	-0.0624  	0.16010  	-0.7452  	0.17538  	-0.0819  	0.11523  	-0.3338  	0.70737  	0.05069  	-0.3453  	-0.9747  	-1.3263  	0.17122  	0.27025  	0.02857  	0.31256  	-0.1623  	0.23785  	0.97673  	0.15209  	-0.1125  	0.45710  	0.04611  	0.41794  	-0.4841  	0.30094  	0.12910  	-0.4239  	-0.1785  	0.17256  	0.05818  	0.14490  	0.16850  	0.19744  	0.15609  	0.03338  	-0.2840  	-0.4200  	0.09984  	0.00683  	0.08226  	0.00396  	0.01455  	-0.0296  	0.12070  	0.09564  	-0.0359  	-0.0357  	0.00935  	0.02934  	0.03505  	0.02346  	0.03907  	0.00822  	0.01835  	-0.0185  	0.04091  	-0.0571  	-0.0309  	0.07878  	0.00532  	0.02173  	0.02144  	-0.0166  	-0.0009  	0.00412  	0.58180  	
-0.2195  	0.19257  	-0.5013  	0.05465  	0.26054  	-0.7996  	0.17953  	-0.0570  	0.11470  	-0.3908  	0.73323  	0.17902  	-0.3995  	-0.9149  	-1.1580  	0.07671  	0.34065  	-0.0260  	0.30407  	-0.1887  	0.33484  	0.99789  	0.19847  	-0.0279  	0.48368  	0.02810  	0.50196  	-0.6060  	0.29210  	0.14744  	-0.4751  	-0.1667  	0.14088  	0.04027  	0.16916  	0.12274  	0.27337  	0.17496  	0.00949  	-0.2789  	-0.4474  	0.09503  	-0.0245  	0.08354  	0.01062  	0.00530  	-0.0352  	0.10779  	0.09374  	-0.0437  	-0.0474  	0.00729  	0.02633  	0.03764  	0.02912  	0.04186  	0.01434  	0.02157  	-0.0279  	0.03690  	-0.0577  	-0.0414  	0.08129  	0.01075  	0.02140  	0.02092  	-0.0164  	-0.0011  	0.00437  	0.58207  	
-0.1488  	0.25135  	-0.4246  	0.11270  	0.27083  	-0.7197  	0.17777  	0.09146  	0.17841  	-0.3827  	0.70236  	0.25033  	-0.3157  	-0.6676  	-1.0483  	0.05848  	0.34288  	-0.0439  	0.30257  	-0.1859  	0.39434  	1.02365  	0.17179  	-0.0292  	0.45571  	0.00569  	0.46608  	-0.6322  	0.27623  	0.14247  	-0.4543  	-0.2424  	0.17408  	0.04618  	0.20297  	0.04167  	0.24084  	0.17092  	0.01305  	-0.3053  	-0.4514  	0.09125  	-0.0036  	0.07194  	-0.0057  	0.00389  	-0.0275  	0.11829  	0.09967  	-0.0397  	-0.0481  	0.00162  	0.02239  	0.04292  	0.03055  	0.05096  	0.01305  	0.01552  	-0.0310  	0.04282  	-0.0522  	-0.0291  	0.08394  	0.01126  	0.02233  	0.02132  	-0.0164  	-0.0011  	0.00335  	0.58958  	
-0.2387  	0.20112  	-0.4128  	0.04720  	0.23824  	-0.6828  	0.15812  	0.00392  	0.16022  	-0.3522  	0.71608  	0.18143  	-0.3886  	-0.8503  	-1.1600  	0.08376  	0.34036  	-0.0269  	0.30461  	-0.1966  	0.38212  	1.01137  	0.21043  	-0.0532  	0.42077  	0.03946  	0.43168  	-0.6302  	0.29155  	0.13548  	-0.4414  	-0.2116  	0.16544  	0.04415  	0.10803  	0.04456  	0.24782  	0.17326  	0.03829  	-0.3115  	-0.4286  	0.09155  	0.00377  	0.06938  	0.00772  	0.01099  	-0.0252  	0.11256  	0.09154  	-0.0375  	-0.0491  	0.00634  	0.01784  	0.03719  	0.02456  	0.04366  	0.01467  	0.01833  	-0.0274  	0.04060  	-0.0525  	-0.0341  	0.08109  	0.01369  	0.02441  	0.02235  	-0.0162  	-0.0015  	0.00240  	0.59839  	
-0.1294  	0.26311  	-0.3859  	0.11687  	0.24875  	-0.6105  	0.15753  	-0.0062  	0.16597  	-0.3853  	0.61828  	0.16148  	-0.3735  	-0.9012  	-1.1646  	0.10362  	0.31869  	-0.0147  	0.32234  	-0.1755  	0.31591  	1.00357  	0.22663  	-0.1012  	0.42753  	0.03855  	0.38986  	-0.5522  	0.32959  	0.15370  	-0.4559  	-0.2058  	0.16333  	0.04813  	0.07907  	0.05405  	0.22994  	0.17236  	0.04940  	-0.2857  	-0.3918  	0.07858  	0.02791  	0.08489  	-0.0032  	0.00905  	-0.0386  	0.11765  	0.09071  	-0.0367  	-0.0525  	0.00382  	0.02629  	0.03745  	0.02143  	0.04550  	0.01284  	0.01249  	-0.0284  	0.03478  	-0.0546  	-0.0290  	0.07375  	0.01138  	0.02663  	0.02579  	-0.0158  	-0.0016  	0.00200  	0.59521  	
-0.2310  	0.22773  	-0.4022  	0.07421  	0.24041  	-0.6574  	0.17894  	-0.0402  	0.15645  	-0.3764  	0.66230  	0.16732  	-0.3865  	-0.8926  	-1.2400  	0.09792  	0.32193  	0.00882  	0.30252  	-0.1699  	0.29361  	0.98107  	0.19181  	-0.1208  	0.42858  	0.03450  	0.36012  	-0.5130  	0.36624  	0.14080  	-0.4467  	-0.2208  	0.15162  	0.04812  	0.07183  	0.09948  	0.20560  	0.15940  	0.06678  	-0.2976  	-0.3787  	0.07747  	0.02291  	0.08661  	0.00151  	0.00744  	-0.0334  	0.12423  	0.08620  	-0.0390  	-0.0517  	0.00253  	0.02382  	0.03750  	0.02706  	0.04674  	0.01591  	0.01496  	-0.0270  	0.03648  	-0.0513  	-0.0325  	0.07682  	0.01185  	0.02843  	0.02886  	-0.0149  	-0.0018  	0.00211  	0.58177  	
-0.1816  	0.24021  	-0.4456  	0.10023  	0.25253  	-0.6754  	0.16259  	0.01133  	0.15606  	-0.3844  	0.71865  	0.17362  	-0.3996  	-0.8818  	-1.1409  	0.10907  	0.30815  	-0.0132  	0.31078  	-0.1762  	0.41311  	0.98257  	0.19946  	-0.0297  	0.43302  	0.02812  	0.43413  	-0.6077  	0.27285  	0.13510  	-0.4480  	-0.1972  	0.17005  	0.05089  	0.16997  	0.04088  	0.24901  	0.15544  	0.03255  	-0.2982  	-0.4200  	0.07601  	-0.0084  	0.07771  	0.00106  	0.01786  	-0.0325  	0.11859  	0.08274  	-0.0428  	-0.0427  	0.00389  	0.02615  	0.03711  	0.02241  	0.04460  	0.01689  	0.02165  	-0.0293  	0.04154  	-0.0546  	-0.0351  	0.07673  	0.01013  	0.02890  	0.03232  	-0.0143  	-0.0016  	0.00181  	0.58194  	
-0.1890  	0.24007  	-0.4413  	0.04856  	0.28124  	-0.7184  	0.18624  	0.01115  	0.14837  	-0.3482  	0.70413  	0.20661  	-0.3338  	-0.8044  	-1.1789  	0.09264  	0.29648  	0.01249  	0.30994  	-0.1376  	0.29994  	0.98273  	0.16332  	-0.0555  	0.45181  	0.00721  	0.41407  	-0.5859  	0.31047  	0.13249  	-0.4220  	-0.2482  	0.20101  	0.04770  	0.13172  	0.04533  	0.20373  	0.15418  	0.05297  	-0.2843  	-0.4117  	0.07930  	-0.0048  	0.08269  	-0.0052  	0.01076  	-0.0278  	0.12390  	0.08934  	-0.0382  	-0.0463  	0.00292  	0.01960  	0.03259  	0.02730  	0.04110  	0.01091  	0.01889  	-0.0337  	0.03926  	-0.0550  	-0.0379  	0.08275  	0.01211  	0.02714  	0.03508  	-0.0136  	-0.0017  	0.00143  	0.59102  	
-0.3151  	0.22875  	-0.4867  	-0.0741  	0.23172  	-0.8430  	0.18445  	0.00365  	0.14951  	-0.3235  	0.88491  	0.13425  	-0.3666  	-0.7896  	-1.2795  	0.05117  	0.30457  	-0.0220  	0.30149  	-0.1479  	0.47254  	0.97167  	0.13069  	0.05476  	0.43441  	0.02519  	0.46066  	-0.6922  	0.21044  	0.12122  	-0.4357  	-0.2053  	0.19521  	0.03648  	0.20957  	0.03304  	0.28655  	0.15116  	0.01160  	-0.2817  	-0.4607  	0.09916  	-0.0414  	0.05392  	0.00158  	0.01451  	-0.0342  	0.10955  	0.08820  	-0.0411  	-0.0544  	0.00214  	0.02156  	0.03745  	0.01386  	0.04179  	0.00226  	0.01293  	-0.0245  	0.04335  	-0.0466  	-0.0381  	0.07935  	0.00595  	0.02391  	0.03766  	-0.0131  	-0.0011  	0.00236  	0.59457  	
-0.4864  	0.14251  	-0.5288  	-0.3033  	0.12517  	-0.9217  	0.15175  	-0.0361  	0.10954  	-0.3054  	0.96237  	0.07981  	-0.4698  	-0.9788  	-1.3614  	0.00857  	0.34399  	-0.0299  	0.30836  	-0.2294  	0.42758  	0.97395  	0.17258  	0.02351  	0.42503  	0.02783  	0.49042  	-0.6745  	0.21240  	0.09379  	-0.4512  	-0.2106  	0.14021  	0.02750  	0.14962  	0.08097  	0.28437  	0.16798  	0.00519  	-0.3198  	-0.4355  	0.08115  	-0.0387  	0.04587  	0.01840  	0.01690  	-0.0319  	0.08349  	0.07599  	-0.0245  	-0.0585  	0.00355  	0.02936  	0.03488  	0.02262  	0.03221  	0.01107  	0.02002  	-0.0317  	0.04063  	-0.0535  	-0.0384  	0.07476  	0.01219  	0.02193  	0.03830  	-0.0127  	-0.0003  	0.00402  	0.59347  	
-0.4325  	0.11498  	-0.5366  	-0.2424  	0.10471  	-0.9290  	0.20913  	-0.0458  	0.14650  	-0.2568  	0.92344  	0.09916  	-0.4043  	-0.9501  	-1.3357  	0.04259  	0.34181  	-0.0243  	0.28403  	-0.1548  	0.33323  	0.99402  	0.20477  	-0.0059  	0.43161  	0.05885  	0.40846  	-0.6421  	0.23362  	0.09733  	-0.4276  	-0.2134  	0.17257  	0.03143  	0.08795  	0.06143  	0.23192  	0.16885  	0.03358  	-0.3095  	-0.4207  	0.09397  	-0.0194  	0.07035  	0.01080  	0.00951  	-0.0287  	0.11019  	0.08898  	-0.0388  	-0.0545  	0.00432  	0.02018  	0.03906  	0.02447  	0.03793  	0.00811  	0.01927  	-0.0346  	0.03942  	-0.0490  	-0.0321  	0.07498  	0.01377  	0.02089  	0.03875  	-0.0124  	0.00076  	0.00520  	0.60018  	
